Date,APPLE,MICROSOFT
2021-04-06,124.20500946044922,241.93348693847656
2021-04-07,125.86817932128906,243.9247283935547
2021-04-08,128.28909301757812,247.1946563720703
2021-04-09,130.88714599609375,249.73245239257812
2021-04-12,129.15512084960938,249.79100036621094
2021-04-13,132.29443359375,252.3092803955078
2021-04-14,129.9325714111328,249.4786376953125
2021-04-15,132.36331176757812,253.29522705078125
2021-04-16,132.02871704101562,254.5054931640625
2021-04-19,132.69790649414062,252.5533447265625
2021-04-20,130.99542236328125,252.0848388671875
2021-04-21,131.3792266845703,254.34933471679688
2021-04-22,129.84400939941406,251.02085876464844
2021-04-23,132.18617248535156,254.90570068359375
2021-04-26,132.579833984375,255.296142578125
2021-04-27,132.25506591796875,255.70611572265625
2021-04-28,131.45791625976562,248.47329711914062
2021-04-29,131.35952758789062,246.47232055664062
2021-04-30,129.3716583251953,246.1501922607422
2021-05-03,130.43443298339844,245.83787536621094
2021-05-04,125.81897735595703,241.8651580810547
2021-05-05,126.06501007080078,240.5767364501953
2021-05-06,127.67894744873047,243.7587890625
2021-05-07,128.359130859375,246.42352294921875
2021-05-10,125.0468978881836,241.26974487304688
2021-05-11,124.1202621459961,240.34246826171875
2021-05-12,121.0248794555664,233.28533935546875
2021-05-13,123.19361877441406,237.218994140625
2021-05-14,125.63835144042969,242.21653747558594
2021-05-17,124.47513580322266,239.31756591796875
2021-05-18,123.07533264160156,237.26780700683594
2021-05-19,122.9176025390625,237.85479736328125
2021-05-20,125.50035858154297,241.14202880859375
2021-05-21,123.64706420898438,239.8603973388672
2021-05-24,125.29334259033203,245.34889221191406
2021-05-25,125.09617614746094,246.26853942871094
2021-05-26,125.0468978881836,246.04351806640625
2021-05-27,123.49920654296875,243.91075134277344
2021-05-28,122.83873748779297,244.27273559570312
2021-06-01,122.51342010498047,242.04209899902344
2021-06-02,123.2823486328125,241.9442901611328
2021-06-03,121.78394317626953,240.3887481689453
2021-06-04,124.10054016113281,245.35870361328125
2021-06-07,124.11040496826172,248.31324768066406
2021-06-08,124.93846130371094,247.1001434326172
2021-06-09,125.32290649414062,248.09803771972656
2021-06-10,124.31741333007812,251.66897583007812
2021-06-11,125.53978729248047,252.304931640625
2021-06-14,128.6252899169922,254.26161193847656
2021-06-15,127.7972183227539,252.76473999023438
2021-06-16,128.29998779296875,251.8059539794922
2021-06-17,129.91665649414062,255.24972534179688
2021-06-18,128.60557556152344,253.81161499023438
2021-06-21,130.41943359375,256.9422912597656
2021-06-22,132.07554626464844,259.7599182128906
2021-06-23,131.7995147705078,259.5250244140625
2021-06-24,131.51364135742188,260.91436767578125
2021-06-25,131.21792602539062,259.2804870605469
2021-06-28,132.86416625976562,262.900390625
2021-06-29,134.3921356201172,265.5223388671875
2021-06-30,135.01316833496094,265.03314208984375
2021-07-01,135.3188018798828,265.7180480957031
2021-07-02,137.97055053710938,271.6369934082031
2021-07-06,140.0012664794922,271.64678955078125
2021-07-07,142.5150146484375,273.8675842285156
2021-07-08,141.2039031982422,271.4119567871094
2021-07-09,143.04730224609375,271.9207458496094
2021-07-12,142.44602966308594,271.3141174316406
2021-07-13,143.5697784423828,274.8948974609375
2021-07-14,147.0298614501953,276.3917236328125
2021-07-15,146.3694610595703,274.94378662109375
2021-07-16,144.3091278076172,274.66986083984375
2021-07-19,140.4251251220703,271.0108337402344
2021-07-20,144.07254028320312,273.2708435058594
2021-07-21,143.33319091796875,275.3057861328125
2021-07-22,144.71331787109375,279.9431457519531
2021-07-23,146.44827270507812,283.39666748046875
2021-07-26,146.87220764160156,282.7901306152344
2021-07-27,144.68373107910156,280.3345031738281
2021-07-28,142.91917419433594,280.0213928222656
2021-07-29,143.5697784423828,280.29534912109375
2021-07-30,143.78663635253906,278.73974609375
2021-08-02,143.45150756835938,278.6517333984375
2021-08-03,145.2653350830078,280.90185546875
2021-08-04,144.86117553710938,280.30511474609375
